# Time-averaged data for fix flux
# TimeStep c_jVz c_jQzIon c_jQzNa c_jVzIon c_jVzAvg c_jVzAvg_spce
15460000 452.865 3.2672 3.2672 3.2672 1.89483 1.89704
15470000 5333.76 3.99546 3.99546 3.99546 22.317 22.4885
15480000 14900.7 49.0242 49.0242 49.0242 62.3459 62.6652
15490000 4654.57 32.5102 32.5102 32.5102 19.4752 19.5024
15500000 5735.35 45.1012 45.1012 45.1012 23.9973 24.0095
15510000 1003.47 0.34789 0.34789 0.34789 4.19861 4.23258
15520000 -412.135 -3.02231 -3.02231 -3.02231 -1.72441 -1.72621
15530000 11913.3 61.2269 61.2269 61.2269 49.8462 50.0085
15540000 12695.9 53.1228 53.1228 53.1228 53.1209 53.345
15550000 8821.99 53.1891 53.1891 53.1891 36.9121 36.9992
15560000 14952.6 49.699 49.699 49.699 62.563 62.8813
15570000 21832.5 109.169 109.169 109.169 91.3495 91.6597
15580000 2702.56 10.934 10.934 10.934 11.3078 11.3571
15590000 15047.4 61.5646 61.5646 61.5646 62.96 63.2315
15600000 10482.9 45.1312 45.1312 45.1312 43.8615 44.0412
15610000 253.736 32.9634 32.9634 32.9634 1.06166 0.931532
15620000 19528.3 116.895 116.895 116.895 81.7084 81.9047
15630000 21362.6 69.1762 69.1762 69.1762 89.3834 89.8458
15640000 873.649 13.9204 13.9204 13.9204 3.65544 3.62755
15650000 4683.57 24.8748 24.8748 24.8748 19.5965 19.6569
15660000 362.207 -13.3275 -13.3275 -13.3275 1.51551 1.58453
15670000 -2057.92 17.9319 17.9319 17.9319 -8.61055 -8.75888
15680000 4249.47 2.73291 2.73291 2.73291 17.7802 17.9187
15690000 390.802 -2.15186 -2.15186 -2.15186 1.63515 1.65803
15700000 -753.302 -3.68144 -3.68144 -3.68144 -3.15189 -3.16296
15710000 -995.988 2.06062 2.06062 2.06062 -4.16732 -4.21118
15720000 2313.09 -6.88555 -6.88555 -6.88555 9.67818 9.78891
15730000 -1924.01 8.98731 8.98731 8.98731 -8.05024 -8.15609
15740000 -108.066 0.592316 0.592316 0.592316 -0.45216 -0.458475
15750000 -161.465 -2.11095 -2.11095 -2.11095 -0.675587 -0.672381
15760000 1102.34 -0.83011 -0.83011 -0.83011 4.6123 4.65473
15770000 1130.77 -10.6099 -10.6099 -10.6099 4.73125 4.81595
15780000 -2378.17 15.508 15.508 15.508 -9.95052 -10.0999
15790000 508.276 -0.24131 -0.24131 -0.24131 2.12668 2.14564
15800000 -10.9291 -4.57239 -4.57239 -4.57239 -0.0457286 -0.0268217
15810000 2304.63 2.94507 2.94507 2.94507 9.6428 9.71175
15820000 -1153.93 -3.54545 -3.54545 -3.54545 -4.82815 -4.85393
15830000 -4814.9 -5.81013 -5.81013 -5.81013 -20.146 -20.2915
15840000 -886.56 6.77691 6.77691 6.77691 -3.70946 -3.76935
15850000 6655.33 -10.5278 -10.5278 -10.5278 27.8465 28.126
15860000 -526.321 7.12692 7.12692 7.12692 -2.20218 -2.25083
15870000 404.004 11.7078 11.7078 11.7078 1.69039 1.65526
15880000 -5566.69 -32.9381 -32.9381 -32.9381 -23.2916 -23.3492
15890000 3525.92 22.669 22.669 22.669 14.7528 14.7817
15900000 1246.91 6.00709 6.00709 6.00709 5.21718 5.23586
15910000 1177.2 -0.470906 -0.470906 -0.470906 4.92552 4.96907
15920000 -109.533 7.71127 7.71127 7.71127 -0.458295 -0.4947
15930000 -3286.99 -32.3226 -32.3226 -32.3226 -13.7531 -13.7328
15940000 1208.06 18.4457 18.4457 18.4457 5.05466 5.01949
15950000 1507.19 3.06298 3.06298 3.06298 6.30624 6.34653
15960000 -885.886 0.248444 0.248444 0.248444 -3.70664 -3.73896
15970000 2147.41 1.97013 1.97013 1.97013 8.98498 9.05249
15980000 -7882.99 -22.3818 -22.3818 -22.3818 -32.9832 -33.1671
15990000 10325.2 26.3476 26.3476 26.3476 43.2017 43.4551
16000000 -3522.22 -4.25172 -4.25172 -4.25172 -14.7373 -14.8438
16010000 -2478.1 -4.34571 -4.34571 -4.34571 -10.3686 -10.4378
16020000 37.1379 7.43135 7.43135 7.43135 0.155389 0.125344
16030000 322.153 -3.98287 -3.98287 -3.98287 1.34792 1.3761
16040000 360.936 1.36408 1.36408 1.36408 1.51019 1.51718
16050000 846.101 2.18242 2.18242 2.18242 3.54017 3.56084
16060000 -489.99 -7.54788 -7.54788 -7.54788 -2.05017 -2.03562
16070000 -1908 -7.48992 -7.48992 -7.48992 -7.98326 -8.01902
16080000 1840.57 9.35533 9.35533 9.35533 7.70112 7.72663
16090000 -443.204 -2.68236 -2.68236 -2.68236 -1.85441 -1.85874
16100000 1498.26 3.48137 3.48137 3.48137 6.26888 6.30709
16110000 629.412 0.147559 0.147559 0.147559 2.63352 2.65513
16120000 -2523.78 -4.10318 -4.10318 -4.10318 -10.5598 -10.6316
16130000 -2117.99 1.33774 1.33774 1.33774 -8.8619 -8.94233
16140000 2270.18 4.86593 4.86593 4.86593 9.49867 9.5583
16150000 -176.7 -0.109316 -0.109316 -0.109316 -0.739329 -0.745107
16160000 77.3136 -3.14572 -3.14572 -3.14572 0.323488 0.339491
16170000 -334.561 -4.42023 -4.42023 -4.42023 -1.39984 -1.393
16180000 1722.46 1.11879 1.11879 1.11879 7.20693 7.26303
16190000 490.717 4.63337 4.63337 4.63337 2.05321 2.05098
16200000 309.667 0.633501 0.633501 0.633501 1.29568 1.30394
16210000 -2092.92 -1.94316 -1.94316 -1.94316 -8.75698 -8.82268
16220000 1684.78 4.28824 4.28824 4.28824 7.04929 7.09069
16230000 -368.812 -2.68869 -2.68869 -2.68869 -1.54315 -1.54482
16240000 -3989.1 -13.7814 -13.7814 -13.7814 -16.6908 -16.7735
16250000 3552.67 7.83202 7.83202 7.83202 14.8647 14.9571
16260000 -207.786 2.40095 2.40095 2.40095 -0.869399 -0.886866
16270000 -3305.32 -6.04778 -6.04778 -6.04778 -13.8298 -13.921
16280000 3435.57 9.69317 9.69317 9.69317 14.3748 14.4552
16290000 -1340.34 -7.57232 -7.57232 -7.57232 -5.6081 -5.62347
16300000 3536.62 6.92882 6.92882 6.92882 14.7976 14.8932
16310000 -3089 -1.97094 -1.97094 -1.97094 -12.9247 -13.0254
16320000 -452.149 -2.3326 -2.3326 -2.3326 -1.89184 -1.89796
16330000 -648.028 0.0164146 0.0164146 0.0164146 -2.71141 -2.73437
16340000 274.808 -3.84899 -3.84899 -3.84899 1.14982 1.17577
16350000 -509.939 5.42851 5.42851 5.42851 -2.13364 -2.17455
16360000 859.356 -2.08128 -2.08128 -2.08128 3.59563 3.63476
16370000 481.301 11.4819 11.4819 11.4819 2.01381 1.98236
16380000 1809.12 -2.46642 -2.46642 -2.46642 7.56953 7.64382
16390000 -716.153 -6.80619 -6.80619 -6.80619 -2.99646 -2.99302
16400000 -2718.51 -6.3426 -6.3426 -6.3426 -11.3745 -11.4437
16410000 1989.67 2.03254 2.03254 2.03254 8.32497 8.38665
16420000 598.496 7.07781 7.07781 7.07781 2.50417 2.49544
16430000 -2122.32 -0.148816 -0.148816 -0.148816 -8.87998 -8.95429
16440000 -283.678 -5.79773 -5.79773 -5.79773 -1.18694 -1.17249
16450000 -1342.95 -2.35462 -2.35462 -2.35462 -5.61902 -5.6565
16460000 544.684 3.01211 3.01211 3.01211 2.27901 2.28553
16470000 2288.66 -0.16024 -0.16024 -0.16024 9.57599 9.65747
16480000 -4418.36 3.68207 3.68207 3.68207 -18.4868 -18.6584
16490000 4112.95 -3.83774 -3.83774 -3.83774 17.209 17.3704
16500000 -1752.85 7.731 7.731 7.731 -7.33409 -7.4286
16510000 -1361.36 -20.6485 -20.6485 -20.6485 -5.69606 -5.65701
16520000 3527.88 9.06945 9.06945 9.06945 14.761 14.8473
16530000 1353.63 11.9673 11.9673 11.9673 5.66373 5.66103
16540000 -986.554 3.8548 3.8548 3.8548 -4.12784 -4.17894
16550000 -593.834 -6.0186 -6.0186 -6.0186 -2.48466 -2.48024
16560000 307.911 -11.3303 -11.3303 -11.3303 1.28833 1.34701
16570000 221.155 14.0238 14.0238 14.0238 0.925336 0.873973
16580000 -882.573 -1.20265 -1.20265 -1.20265 -3.69277 -3.71886
16590000 -1581.17 -44.4331 -44.4331 -44.4331 -6.61579 -6.48414
16600000 2378.77 30.26 30.26 30.26 9.95302 9.90933
16610000 9278.25 76.7887 76.7887 76.7887 38.8211 38.8247
16620000 24552.6 162.301 162.301 162.301 102.731 102.913
16630000 -6329.11 -34.607 -34.607 -34.607 -26.4816 -26.5591
16640000 7914.6 34.2733 34.2733 34.2733 33.1155 33.2503
16650000 3787.73 29.9633 29.9633 29.9633 15.8482 15.8556
16660000 3540.79 -2.96522 -2.96522 -2.96522 14.815 14.9526
16670000 -2563.33 -16.6826 -16.6826 -16.6826 -10.7252 -10.7454
16680000 4186.64 26.986 26.986 26.986 17.5173 17.5513
16690000 1874.86 7.07925 7.07925 7.07925 7.8446 7.88093
16700000 3692.53 19.7127 19.7127 19.7127 15.4499 15.4971
16710000 101.03 -2.2115 -2.2115 -2.2115 0.42272 0.435618
16720000 -3663.46 -14.4275 -14.4275 -14.4275 -15.3283 -15.3968
16730000 8189.92 50.0189 50.0189 50.0189 34.2674 34.3456
16740000 -4452.53 -34.0712 -34.0712 -34.0712 -18.6298 -18.6433
16750000 1004.5 4.11962 4.11962 4.11962 4.20293 4.22101
16760000 1721.64 -1.56207 -1.56207 -1.56207 7.20352 7.2709
16770000 185.475 2.38694 2.38694 2.38694 0.776045 0.772522
16780000 -409.231 16.5937 16.5937 16.5937 -1.71226 -1.79673
16790000 2192.45 1.8484 1.8484 1.8484 9.17343 9.24304
16800000 12496 44.071 44.071 44.071 52.2845 52.5398
16810000 12668.9 46.4965 46.4965 46.4965 53.008 53.2591
16820000 1778.02 17.056 17.056 17.056 7.4394 7.43022
16830000 4886.96 21.8548 21.8548 21.8548 20.4475 20.5279
16840000 10955.1 48.9559 48.9559 48.9559 45.8371 46.0173
16850000 9005.48 33.4772 33.4772 33.4772 37.6798 37.8566
16860000 497.125 5.40527 5.40527 5.40527 2.08002 2.07477
16870000 9217.68 42.6473 42.6473 42.6473 38.5677 38.7132
16880000 3795.09 15.776 15.776 15.776 15.8791 15.9465
16890000 15398.6 76.3671 76.3671 76.3671 64.4292 64.6507
16900000 10549.8 22.3848 22.3848 22.3848 44.1415 44.4195
16910000 1441.31 -13.5809 -13.5809 -13.5809 6.0306 6.13879
16920000 2523.26 24.9245 24.9245 24.9245 10.5576 10.5415
16930000 332.469 -2.47216 -2.47216 -2.47216 1.39108 1.41325
16940000 4612.57 1.70462 1.70462 1.70462 19.2995 19.4551
16950000 14865.7 90.6875 90.6875 90.6875 62.1994 62.3417
16960000 2665.43 12.3149 12.3149 12.3149 11.1524 11.1946
16970000 13838.8 53.5317 53.5317 53.5317 57.903 58.1657
16980000 5120.07 12.4288 12.4288 12.4288 21.4229 21.5512
16990000 2527.3 4.85769 4.85769 4.85769 10.5745 10.6432
17000000 1004.81 -2.16176 -2.16176 -2.16176 4.20424 4.24884
17010000 881.767 17.6967 17.6967 17.6967 3.6894 3.64587
17020000 24402.1 91.5684 91.5684 91.5684 102.101 102.576
17030000 -2229.63 -3.56734 -3.56734 -3.56734 -9.32898 -9.39265
17040000 1151.44 1.26039 1.26039 1.26039 4.81773 4.85306
17050000 -706.085 -4.85529 -4.85529 -4.85529 -2.95433 -2.95877
17060000 2561.88 4.31837 4.31837 4.31837 10.7192 10.7914
17070000 4530.63 43.512 43.512 43.512 18.9566 18.933
17080000 8904.24 20.7751 20.7751 20.7751 37.2562 37.483
17090000 7965.53 53.2995 53.2995 53.2995 33.3286 33.3849
17100000 486.796 6.25602 6.25602 6.25602 2.03681 2.0276
17110000 -1073.16 -13.2706 -13.2706 -13.2706 -4.49022 -4.47212
17120000 9174.73 63.8124 63.8124 63.8124 38.388 38.4427
17130000 3293.28 33.3533 33.3533 33.3533 13.7794 13.7549
17140000 18.1176 2.29497 2.29497 2.29497 0.0758058 0.0667621
17150000 4687.12 27.8204 27.8204 27.8204 19.6114 19.6595
17160000 9327.73 18.6627 18.6627 18.6627 39.0282 39.2788
17170000 4505.96 18.9785 18.9785 18.9785 18.8534 18.9324
17180000 13337.4 97.1894 97.1894 97.1894 55.805 55.8659
17190000 456.52 10.9655 10.9655 10.9655 1.91012 1.87998
17200000 2360.5 19.401 19.401 19.401 9.87658 9.87806
17210000 3023.94 10.5094 10.5094 10.5094 12.6525 12.7149
17220000 8260.66 -14.3977 -14.3977 -14.3977 34.5634 34.9159
17230000 13567 70.6857 70.6857 70.6857 56.7655 56.9463
17240000 8975.97 57.4942 57.4942 57.4942 37.5564 37.6307
17250000 -3417.85 8.35258 8.35258 8.35258 -14.3006 -14.4566
17260000 5962.95 -0.912281 -0.912281 -0.912281 24.9496 25.164
17270000 678.788 -1.83367 -1.83367 -1.83367 2.84012 2.87182
17280000 7335.34 41.0142 41.0142 41.0142 30.6918 30.7777
17290000 1284.74 40.0522 40.0522 40.0522 5.37549 5.25186
17300000 4983.79 29.5732 29.5732 29.5732 20.8527 20.9039
17310000 3579.6 -20.8543 -20.8543 -20.8543 14.9774 15.1918
17320000 22819.7 96.6716 96.6716 96.6716 95.4801 95.8779
17330000 -3945.69 3.49827 3.49827 3.49827 -16.5092 -16.6632
17340000 3466.98 16.3363 16.3363 16.3363 14.5062 14.5597
17350000 14313.6 28.4812 28.4812 28.4812 59.8896 60.2748
17360000 21651.1 105.917 105.917 105.917 90.5904 90.908
17370000 2202.79 31.6026 31.6026 31.6026 9.21669 9.16112
17380000 5929.76 11.688 11.688 11.688 24.8107 24.9708
17390000 1035.72 20.2141 20.2141 20.2141 4.33356 4.28483
17400000 16927.6 56.413 56.413 56.413 70.8266 71.1863
17410000 7007.8 33.2963 33.2963 33.2963 29.3213 29.4283
17420000 1439.83 -2.21488 -2.21488 -2.21488 6.02441 6.08459
17430000 -1010.53 3.21002 3.21002 3.21002 -4.22817 -4.2774
17440000 -4693.99 -18.9734 -18.9734 -18.9734 -19.6401 -19.7258
17450000 -7591.57 -6.45459 -6.45459 -6.45459 -31.7639 -32.0047
17460000 2511.16 -0.381316 -0.381316 -0.381316 10.5069 10.5972
17470000 9173.11 19.5101 19.5101 19.5101 38.3812 38.6228
17480000 -3268.76 8.71178 8.71178 8.71178 -13.6768 -13.829
17490000 -348.026 -4.08214 -4.08214 -4.08214 -1.45618 -1.45124
17500000 3631.44 -5.88137 -5.88137 -5.88137 15.1943 15.3474
17510000 -346.021 3.13991 3.13991 3.13991 -1.44778 -1.47325
17520000 795.757 -4.34406 -4.34406 -4.34406 3.32953 3.37595
17530000 -1691.87 -13.1502 -13.1502 -13.1502 -7.07896 -7.08321
17540000 1140.66 14.6918 14.6918 14.6918 4.77263 4.75092
17550000 139.629 3.25854 3.25854 3.25854 0.584222 0.575403
17560000 -985.649 0.639473 0.639473 0.639473 -4.12406 -4.16156
17570000 715.074 3.75959 3.75959 3.75959 2.99194 3.00133
17580000 1484.51 -2.74204 -2.74204 -2.74204 6.21132 6.27531
17590000 -1064.72 1.85278 1.85278 1.85278 -4.45489 -4.5003
17600000 -1673.85 -1.74357 -1.74357 -1.74357 -7.00356 -7.0553
17610000 786.149 -9.41486 -9.41486 -9.41486 3.28933 3.35681
17620000 -536.394 5.69133 5.69133 5.69133 -2.24433 -2.28728
17630000 419.092 0.904376 0.904376 0.904376 1.75352 1.7645
17640000 2743.89 8.51401 8.51401 8.51401 11.4807 11.5417
17650000 337.239 -7.66062 -7.66062 -7.66062 1.41104 1.45527
17660000 -5314.78 -17.5665 -17.5665 -17.5665 -22.2376 -22.3511
17670000 -8384.08 -26.2216 -26.2216 -26.2216 -35.0798 -35.2652
17680000 7886.21 28.7817 28.7817 28.7817 32.9967 33.1537
17690000 -17.5122 -1.46212 -1.46212 -1.46212 -0.0732728 -0.0677218
17700000 2440.42 11.7095 11.7095 11.7095 10.2109 10.2477
17710000 -283.429 0.813809 0.813809 0.813809 -1.1859 -1.19934
17720000 2935.92 8.03725 8.03725 8.03725 12.2842 12.3539
17730000 -1851.43 -4.35485 -4.35485 -4.35485 -7.74657 -7.79357
17740000 -826.941 4.21741 4.21741 4.21741 -3.46001 -3.507
17750000 2693.81 -0.605124 -0.605124 -0.605124 11.2712 11.3689
17760000 -183.183 -2.98943 -2.98943 -2.98943 -0.766458 -0.760312
17770000 -3277.41 -10.9073 -10.9073 -10.9073 -13.713 -13.7827
17780000 501.274 12.5681 12.5681 12.5681 2.09738 2.06205
17790000 -178.487 -6.4412 -6.4412 -6.4412 -0.746808 -0.725932
17800000 1675.88 7.15159 7.15159 7.15159 7.01204 7.04104
17810000 -1196.01 -6.86972 -6.86972 -6.86972 -5.00424 -5.01749
17820000 -463.003 -6.11548 -6.11548 -6.11548 -1.93725 -1.9278
17830000 732.836 -5.98463 -5.98463 -5.98463 3.06626 3.11739
17840000 1951.4 21.1777 21.1777 21.1777 8.16487 8.14441
17850000 475.139 -1.70941 -1.70941 -1.70941 1.98803 2.01202
17860000 1253.82 2.77065 2.77065 2.77065 5.2461 5.27868
17870000 -6495.5 -20.7982 -20.7982 -20.7982 -27.1778 -27.3194
17880000 548.313 -5.43736 -5.43736 -5.43736 2.2942 2.3365
17890000 2991.93 25.8955 25.8955 25.8955 12.5185 12.5149
17900000 1598.04 -3.15794 -3.15794 -3.15794 6.68636 6.75611
17910000 560.975 2.16287 2.16287 2.16287 2.34718 2.35786
17920000 -1349.11 -5.23655 -5.23655 -5.23655 -5.64482 -5.67036
17930000 -109.633 1.87565 1.87565 1.87565 -0.458715 -0.470501
17940000 336.327 1.81432 1.81432 1.81432 1.40722 1.41144
17950000 -440.55 -5.24817 -5.24817 -5.24817 -1.84331 -1.83672
17960000 -646.474 1.33781 1.33781 1.33781 -2.70491 -2.73338
17970000 -1233.14 0.0262732 0.0262732 0.0262732 -5.1596 -5.20325
17980000 4370.29 0.301737 0.301737 0.301737 18.2857 18.4388
17990000 -9876.02 -27.8485 -27.8485 -27.8485 -41.3222 -41.5534
18000000 2520.89 12.1666 12.1666 12.1666 10.5477 10.5853
18010000 1631.54 19.5261 19.5261 19.5261 6.82651 6.80173
18020000 3907.22 3.70726 3.70726 3.70726 16.3482 16.4705
18030000 -493.451 -2.9372 -2.9372 -2.9372 -2.06465 -2.06968
18040000 127.528 -2.49971 -2.49971 -2.49971 0.533589 0.548639
18050000 -2667.72 -26.3645 -26.3645 -26.3645 -11.162 -11.145
18060000 1537.94 17.969 17.969 17.969 6.4349 6.41339
18070000 -5478.67 -19.3209 -19.3209 -19.3209 -22.9233 -23.0352
18080000 6123.82 26.6076 26.6076 26.6076 25.6227 25.7266
18090000 -2249.58 -1.12484 -1.12484 -1.12484 -9.41245 -9.48714
18100000 1454.69 -0.52001 -0.52001 -0.52001 6.08658 6.14013
18110000 -806.536 -14.4787 -14.4787 -14.4787 -3.37463 -3.34202
18120000 1197.56 0.0427769 0.0427769 0.0427769 5.01071 5.05281
18130000 2165.3 20.3634 20.3634 20.3634 9.05983 9.05036
18140000 -522.128 -7.81315 -7.81315 -7.81315 -2.18463 -2.1701
18150000 -743.731 1.22002 1.22002 1.22002 -3.11184 -3.14325
18160000 -2755.24 2.66935 2.66935 2.66935 -11.5282 -11.6367
18170000 1928.56 3.8381 3.8381 3.8381 8.06929 8.12119
18180000 108.06 -9.35277 -9.35277 -9.35277 0.452134 0.495413
18190000 -3055.14 -16.5661 -16.5661 -16.5661 -12.783 -12.821
18200000 967.271 24.1632 24.1632 24.1632 4.04716 3.97936
18210000 1212.71 2.84119 2.84119 2.84119 5.0741 5.10493
18220000 -1131.12 -25.7659 -25.7659 -25.7659 -4.73271 -4.66393
18230000 1050.28 27.3968 27.3968 27.3968 4.39448 4.31596
18240000 -402.104 -15.1951 -15.1951 -15.1951 -1.68244 -1.63253
18250000 527.255 7.11195 7.11195 7.11195 2.20609 2.19469
18260000 -3837.93 -20.527 -20.527 -20.527 -16.0583 -16.1072
18270000 4679.11 19.488 19.488 19.488 19.5779 19.6609
18280000 -1000.06 2.98334 2.98334 2.98334 -4.18435 -4.23224
18290000 -1394.14 0.543376 0.543376 0.543376 -5.83323 -5.88474
18300000 1399.07 2.4527 2.4527 2.4527 5.85383 5.89288
18310000 1976.46 -6.43095 -6.43095 -6.43095 8.26971 8.36663
18320000 -1342.08 11.7158 11.7158 11.7158 -5.61538 -5.7122
18330000 -843.504 -7.68208 -7.68208 -7.68208 -3.5293 -3.52667
18340000 1106.79 0.911494 0.911494 0.911494 4.63093 4.66616
18350000 196.119 1.05101 1.05101 1.05101 0.820583 0.823073
18360000 1280.6 -8.40416 -8.40416 -8.40416 5.35816 5.43884
18370000 -7398.85 12.885 12.885 12.885 -30.9575 -31.2731
18380000 3840.97 -8.0874 -8.0874 -8.0874 16.071 16.2407
18390000 4686.83 3.43463 3.43463 3.43463 19.6102 19.7612
18400000 -923.906 0.799144 0.799144 0.799144 -3.86571 -3.90171
18410000 408.892 -8.58178 -8.58178 -8.58178 1.71084 1.76149
18420000 572.389 12.0631 12.0631 12.0631 2.39493 2.36424
18430000 -8813.19 -27.1734 -27.1734 -27.1734 -36.8753 -37.0718
18440000 698.372 -4.57022 -4.57022 -4.57022 2.92206 2.966
18450000 3745.4 16.5124 16.5124 16.5124 15.6711 15.7337
18460000 -1581.96 11.0619 11.0619 11.0619 -6.6191 -6.72163
18470000 1382.22 -0.572146 -0.572146 -0.572146 5.78337 5.83459
18480000 3647.54 -7.01003 -7.01003 -7.01003 15.2617 15.42
18490000 -10844.6 -33.2583 -33.2583 -33.2583 -45.3749 -45.6175
18500000 813.825 3.61923 3.61923 3.61923 3.40513 3.41859
18510000 1193.32 30.8822 30.8822 30.8822 4.99297 4.9048
18520000 -144.983 5.69842 5.69842 5.69842 -0.606624 -0.635788
18530000 -606.431 -1.56796 -1.56796 -1.56796 -2.53737 -2.55216
18540000 1588.43 0.863168 0.863168 0.863168 6.64615 6.69859
18550000 -915.42 -0.460121 -0.460121 -0.460121 -3.83021 -3.86059
18560000 3592.2 6.55178 6.55178 6.55178 15.0301 15.1293
18570000 -1965.89 -5.1489 -5.1489 -5.1489 -8.22548 -8.27317
18580000 -2052.1 -11.3593 -11.3593 -11.3593 -8.58621 -8.61074
18590000 834.052 -5.06219 -5.06219 -5.06219 3.48976 3.54057
18600000 -6411.15 -20.2714 -20.2714 -20.2714 -26.8249 -26.9657
18610000 -3487.76 -10.9474 -10.9474 -10.9474 -14.5931 -14.6701
18620000 12584.2 47.4925 47.4925 47.4925 52.6534 52.8973
18630000 4347.44 -3.53715 -3.53715 -3.53715 18.1901 18.3586
18640000 -5335.83 -16.0694 -16.0694 -16.0694 -22.3256 -22.4462
18650000 3523.44 25.3623 25.3623 25.3623 14.7424 14.7598
18660000 1914.65 -13.5835 -13.5835 -13.5835 8.0111 8.13602
18670000 -175.422 5.92415 5.92415 5.92415 -0.733983 -0.765173
18680000 -991.236 0.673799 0.673799 0.673799 -4.14743 -4.18527
18690000 822.696 -6.15776 -6.15776 -6.15776 3.44224 3.49727
18700000 -3407.93 3.15988 3.15988 3.15988 -14.2591 -14.3928
18710000 -361.356 -13.0809 -13.0809 -13.0809 -1.51195 -1.46951
18720000 2220.97 9.84996 9.84996 9.84996 9.29278 9.32964
18730000 -283.332 -0.333682 -0.333682 -0.333682 -1.18549 -1.19408
18740000 1649.33 3.45889 3.45889 3.45889 6.90094 6.94458
18750000 -382.97 -1.38343 -1.38343 -1.38343 -1.60239 -1.61007
18760000 -1281.73 -13.5971 -13.5971 -13.5971 -5.36288 -5.35076
18770000 3459.7 15.6585 15.6585 15.6585 14.4757 14.5318
18780000 -549.399 4.20727 4.20727 4.20727 -2.29874 -2.33589
18790000 -3313.87 -10.4604 -10.4604 -10.4604 -13.8656 -13.9384
18800000 -354.423 -8.08154 -8.08154 -8.08154 -1.48294 -1.46136
18810000 -194.697 11.8003 11.8003 11.8003 -0.814633 -0.871298
18820000 4725.68 10.9095 10.9095 10.9095 19.7727 19.8935
18830000 -466.417 2.94597 2.94597 2.94597 -1.95153 -1.98043
18840000 -1362.76 -2.29136 -2.29136 -2.29136 -5.70193 -5.74038
18850000 -2587.91 -25.7331 -25.7331 -25.7331 -10.8281 -10.8109
18860000 3009.35 12.4903 12.4903 12.4903 12.5914 12.645
18870000 -1657.2 11.854 11.854 11.854 -6.9339 -7.04243
18880000 -141.192 -18.3495 -18.3495 -18.3495 -0.590763 -0.518324
18890000 143.538 14.6525 14.6525 14.6525 0.600576 0.543819
18900000 -2391.4 -19.6121 -19.6121 -19.6121 -10.0059 -10.0075
18910000 7108.96 17.2742 17.2742 17.2742 29.7446 29.9227
18920000 -4798.26 -4.46616 -4.46616 -4.46616 -20.0764 -20.227
18930000 593.822 -1.72724 -1.72724 -1.72724 2.48461 2.51287
18940000 768.545 6.92381 6.92381 6.92381 3.21567 3.21359
18950000 544.138 1.88955 1.88955 1.88955 2.27673 2.28797
18960000 -7499.76 -33.2143 -33.2143 -33.2143 -31.3798 -31.5044
18970000 1616.4 7.24074 7.24074 7.24074 6.76318 6.7897
18980000 5890.13 23.9402 23.9402 23.9402 24.6449 24.7519
18990000 827.833 7.84068 7.84068 7.84068 3.46374 3.45988
19000000 1126.7 -13.5782 -13.5782 -13.5782 4.71421 4.81128
19010000 -609.881 1.17309 1.17309 1.17309 -2.5518 -2.57829
19020000 -4810.39 2.87016 2.87016 2.87016 -20.1271 -20.3091
19030000 1262.84 0.45443 0.45443 0.45443 5.28384 5.32651
19040000 6836.63 9.26979 9.26979 9.26979 28.6051 28.8074
19050000 -4117.33 -6.8829 -6.8829 -6.8829 -17.2273 -17.3437
19060000 -5334.38 -4.12228 -4.12228 -4.12228 -22.3196 -22.4905
19070000 475.667 2.82234 2.82234 2.82234 1.99024 1.99512
19080000 2078.28 -14.6778 -14.6778 -14.6778 8.69572 8.83104
19090000 3023.5 12.8043 12.8043 12.8043 12.6506 12.7033
19100000 -1393.4 3.26267 3.26267 3.26267 -5.83014 -5.89311
19110000 275.184 -4.12377 -4.12377 -4.12377 1.1514 1.17851
19120000 -234.322 3.89535 3.89535 3.89535 -0.980425 -1.00513
19130000 1376.42 2.56237 2.56237 2.56237 5.7591 5.79689
19140000 356.539 -2.98862 -2.98862 -2.98862 1.49179 1.51699
19150000 -2815.22 -5.37618 -5.37618 -5.37618 -11.7792 -11.8559
19160000 -364.33 -1.00966 -1.00966 -1.00966 -1.52439 -1.533
19170000 1368.48 3.1658 3.1658 3.1658 5.72584 5.7608
19180000 -15.3339 -11.1281 -11.1281 -11.1281 -0.0641587 -0.0177463
19190000 424.885 13.5501 13.5501 13.5501 1.77776 1.73559
19200000 -159.48 3.8397 3.8397 3.8397 -0.667281 -0.689113
19210000 -2371.72 -27.0071 -27.0071 -27.0071 -9.92351 -9.8933
19220000 4330.18 11.5973 11.5973 11.5973 18.1179 18.2219
19230000 5931.48 14.7833 14.7833 14.7833 24.8179 24.965
19240000 -1292.6 -10.3029 -10.3029 -10.3029 -5.40839 -5.41056
19250000 603.327 5.76977 5.76977 5.76977 2.52438 2.52134
19260000 195.46 -2.89007 -2.89007 -2.89007 0.817825 0.836921
19270000 -1839.43 6.01947 6.01947 6.01947 -7.69635 -7.7867
19280000 1342.02 -1.93569 -1.93569 -1.93569 5.61514 5.67069
19290000 -1370.77 0.864063 0.864063 0.864063 -5.73543 -5.78747
19300000 -870.608 -2.88025 -2.88025 -2.88025 -3.64271 -3.6613
19310000 2325.79 1.85613 1.85613 1.85613 9.73135 9.80564
19320000 -206.08 1.79725 1.79725 1.79725 -0.862258 -0.877118
19330000 -1053.54 -2.01208 -2.01208 -2.01208 -4.40813 -4.43684
19340000 764.414 1.30044 1.30044 1.30044 3.19839 3.21989
